Timestamp,RPM,Load,TempSensor,ThrottlePosition,IgnitionTiming,CylinderPressure,BurnRate,Vibration,EGOVoltage
2025-01-08 04:25:00,1070.5,4.6,91.8,4.1,15.49,14.76,0.8749,-0.0765,0.492
2025-01-08 04:26:00,2270.5,58.4,97.3,59.8,12.68,33.59,0.0,-0.0985,0.43
2025-01-08 04:27:00,1019.6,1.5,92.0,5.3,15.08,13.41,0.0237,0.0166,0.49
2025-01-08 04:28:00,1248.7,19.8,93.7,19.6,14.14,18.18,0.6245,-0.02,0.453
2025-01-08 04:29:00,1781.5,30.4,94.2,28.5,14.09,21.9,0.8384,0.0407,0.45
2025-01-08 04:30:00,2165.2,55.2,99.3,57.4,13.5,30.76,0.9787,0.0252,0.442
2025-01-08 04:31:00,1155.8,1.5,93.8,1.3,15.6,12.98,0.8272,-0.1208,0.517
2025-01-08 04:32:00,2076.2,50.1,100.1,45.7,11.9,30.14,0.7804,-0.1144,0.47
2025-01-08 04:33:00,1797.5,28.6,98.7,30.3,14.57,20.29,0.2641,-0.0134,0.501
2025-01-08 04:34:00,1336.2,10.0,95.6,9.0,14.89,15.77,0.0,0.1861,0.512
2025-01-08 04:35:00,1826.7,37.0,98.8,36.8,13.19,25.23,0.0086,0.0469,0.465
2025-01-08 04:36:00,1807.7,32.1,98.0,32.7,13.83,23.25,0.5341,0.144,0.455
2025-01-08 04:37:00,1489.1,17.1,95.3,17.5,15.16,19.57,0.7853,0.0566,0.459
2025-01-08 04:38:00,1714.4,29.5,95.5,31.0,15.12,23.0,0.3049,-0.1104,0.424
2025-01-08 04:39:00,1536.0,21.0,94.1,20.1,14.99,20.89,0.8578,0.0222,0.468
2025-01-08 04:40:00,1705.5,30.3,95.3,31.3,14.05,22.57,0.5087,0.0193,0.463
2025-01-08 04:41:00,2031.3,40.6,96.2,40.1,14.41,27.56,0.002,0.1077,0.466
2025-01-08 04:42:00,2667.3,57.9,97.8,59.4,13.89,34.88,0.0348,0.0814,0.46
2025-01-08 04:43:00,1861.5,5.2,91.7,6.4,16.93,16.64,0.9484,-0.0015,0.528
2025-01-08 04:44:00,2970.0,68.2,98.6,66.3,13.32,35.91,0.8511,0.0923,0.447
2025-01-08 04:45:00,2086.7,0.0,91.4,2.2,17.51,13.92,0.9722,-0.078,0.483
2025-01-08 04:46:00,2013.1,25.8,95.3,24.7,15.42,21.67,0.0081,-0.0933,0.461
2025-01-08 04:47:00,2289.8,40.2,97.1,41.9,14.98,27.53,0.9922,-0.009,0.417
2025-01-08 04:48:00,2279.2,36.4,96.2,37.1,15.21,26.51,0.0449,-0.0036,0.436
2025-01-08 04:49:00,1892.2,21.1,94.7,24.8,15.55,19.5,0.0,-0.0881,0.464
2025-01-08 04:50:00,1868.2,29.5,95.6,29.0,14.39,22.92,0.993,0.066,0.479
2025-01-08 04:51:00,1666.6,25.9,95.5,25.2,15.0,19.33,0.1051,-0.0766,0.51
2025-01-08 04:52:00,1500.4,25.4,96.8,25.4,13.64,22.29,0.7747,0.0239,0.489
2025-01-08 04:53:00,2068.4,53.2,100.6,52.6,13.41,30.06,0.0272,0.0384,0.475
2025-01-08 04:54:00,2026.9,44.5,99.3,46.1,13.28,27.85,0.6235,-0.1741,0.47
2025-01-08 04:55:00,1661.6,25.4,98.1,22.1,14.35,20.87,0.9751,0.2506,0.479
2025-01-08 04:56:00,2245.1,54.2,100.9,52.1,12.65,32.37,0.1514,0.0386,0.43
2025-01-08 04:57:00,2188.0,43.8,100.6,41.7,14.02,25.08,0.7781,-0.1994,0.424
2025-01-08 04:58:00,2515.9,53.0,101.7,54.9,14.7,31.44,0.0326,0.0006,0.414
2025-01-08 04:59:00,2638.9,49.1,101.6,52.5,15.19,30.38,0.7046,0.0223,0.422
2025-01-08 05:00:00,2192.1,22.3,98.8,22.1,16.92,20.86,0.1734,0.0285,0.488
2025-01-08 05:01:00,2553.6,21.8,98.9,21.5,17.69,23.63,0.046,0.1198,0.5
2025-01-08 05:02:00,2519.3,52.6,103.8,52.7,13.72,30.4,0.1424,0.0334,0.485
2025-01-08 05:03:00,2543.2,44.0,100.9,46.3,15.02,29.49,0.0282,0.0673,0.481
2025-01-08 05:04:00,2313.0,29.6,97.8,27.8,15.63,24.17,0.9745,0.0375,0.481
2025-01-08 05:05:00,2274.3,35.1,99.9,35.6,16.03,26.7,0.269,-0.0037,0.454
2025-01-08 05:06:00,2795.4,54.1,101.3,56.0,14.24,31.66,0.0711,0.2393,0.432
2025-01-08 05:07:00,2307.4,18.0,96.9,19.0,17.62,19.47,0.3629,-0.1575,0.443
2025-01-08 05:08:00,2479.9,38.8,98.1,39.2,15.99,28.09,0.1518,0.0558,0.451
2025-01-08 05:09:00,2191.8,24.8,97.0,26.8,17.09,22.53,0.8729,0.0459,0.444
2025-01-08 05:10:00,2039.0,24.3,96.0,18.9,15.62,20.08,0.9898,0.1525,0.478
2025-01-08 05:11:00,2564.3,48.7,97.5,50.1,15.13,29.69,0.3431,-0.0512,0.485
2025-01-08 05:12:00,2685.7,43.7,97.9,42.4,16.73,29.35,0.9589,-0.1736,0.491
2025-01-08 05:13:00,2956.4,43.5,96.7,39.8,16.02,30.24,0.5958,0.0397,0.487
2025-01-08 05:14:00,3893.1,52.6,97.5,53.6,17.11,33.45,0.0192,0.0617,0.455
2025-01-08 05:15:00,3467.9,28.7,94.8,31.5,18.21,22.97,0.8074,0.0941,0.457
2025-01-08 05:16:00,3749.0,41.1,95.3,40.8,19.01,30.84,0.4917,-0.064,0.449
2025-01-08 05:17:00,3347.0,22.5,94.3,24.4,18.51,22.47,0.7477,0.1086,0.464
2025-01-08 05:18:00,3594.3,34.4,95.3,37.7,18.72,25.91,0.9704,0.2228,0.433
2025-01-08 05:19:00,3424.2,25.9,93.5,28.5,19.53,22.1,0.3477,-0.0925,0.445
2025-01-08 05:20:00,3504.9,30.0,93.2,33.3,19.21,27.18,0.9743,-0.0797,0.445
2025-01-08 05:21:00,3762.1,39.4,94.6,40.9,19.06,29.95,0.8794,-0.0849,0.468
2025-01-08 05:22:00,3111.2,13.0,91.6,13.1,19.9,20.05,0.4419,0.0039,0.514
2025-01-08 05:23:00,4436.9,67.3,97.7,64.1,18.48,41.22,0.6663,0.1052,0.477
2025-01-08 05:24:00,3196.4,9.6,92.6,9.1,19.87,20.03,0.1585,-0.0427,0.515
2025-01-08 05:25:00,2857.5,5.6,92.1,3.9,19.52,19.07,0.9914,0.1388,0.497
2025-01-08 05:26:00,3619.5,49.8,96.4,54.1,17.05,31.32,0.7737,-0.1131,0.429
2025-01-08 05:27:00,3848.9,43.2,96.9,42.9,19.12,31.14,0.0004,-0.1158,0.422
2025-01-08 05:28:00,3808.1,40.1,96.3,40.3,19.36,28.5,0.1599,0.0958,0.445
2025-01-08 05:29:00,3814.5,40.1,95.5,41.2,19.15,29.9,0.7021,-0.1828,0.444
2025-01-08 05:30:00,3519.9,28.2,96.4,28.3,19.93,25.61,0.0009,0.02,0.451
2025-01-08 05:31:00,3066.7,11.7,95.0,15.1,19.2,20.41,0.0001,0.2928,0.499
2025-01-08 05:32:00,3484.9,29.9,97.9,28.6,19.91,26.34,0.366,-0.0607,0.49
2025-01-08 05:33:00,3155.3,15.8,97.2,16.1,20.38,21.85,0.1682,-0.1458,0.507
2025-01-08 05:34:00,3909.1,46.6,99.7,45.1,18.89,33.05,0.3436,0.0027,0.477
2025-01-08 05:35:00,3452.5,25.7,97.5,23.0,20.31,27.08,0.0867,-0.0161,0.473
2025-01-08 05:36:00,3076.6,12.9,95.8,11.7,18.87,19.86,0.0221,0.0569,0.469
2025-01-08 05:37:00,3291.2,22.2,95.9,22.2,19.07,22.58,0.8053,0.1348,0.462
2025-01-08 05:38:00,3646.9,35.9,96.2,35.1,18.53,28.74,0.494,-0.1527,0.429
2025-01-08 05:39:00,3220.0,17.7,93.7,16.3,19.96,21.15,0.0393,0.1899,0.483
2025-01-08 05:40:00,3054.2,12.8,93.2,10.0,19.13,21.57,0.1506,-0.0247,0.481
2025-01-08 05:41:00,3544.8,32.7,95.2,32.5,19.34,26.99,0.6453,0.0811,0.486
2025-01-08 05:42:00,3587.4,32.7,94.8,29.7,19.75,26.81,0.0019,-0.0793,0.493
2025-01-08 05:43:00,3239.2,18.7,93.1,20.2,19.9,21.83,0.0159,0.1869,0.511
2025-01-08 05:44:00,3225.6,19.3,92.9,19.5,19.59,23.2,0.002,-0.0192,0.503
2025-01-08 05:45:00,3556.5,32.7,95.8,29.8,18.49,27.13,0.9314,0.0064,0.472
2025-01-08 05:46:00,2784.9,1.5,92.5,0.8,19.65,15.38,0.8811,-0.0578,0.473
2025-01-08 05:47:00,2227.1,2.8,92.7,1.3,19.1,16.98,0.882,-0.0921,0.457
2025-01-08 05:48:00,1742.7,17.1,93.8,17.7,16.16,17.94,0.8408,0.0201,0.479
2025-01-08 05:49:00,1776.1,28.2,95.3,30.9,14.73,22.33,0.7768,-0.0247,0.449
2025-01-08 05:50:00,1974.4,38.9,96.5,35.2,13.99,26.64,0.4188,-0.1468,0.468
2025-01-08 05:51:00,2595.7,62.7,99.7,63.0,12.44,32.92,0.7341,0.0045,0.439
2025-01-08 05:52:00,2667.9,53.2,100.0,52.8,14.07,32.26,0.0003,0.0335,0.473
2025-01-08 05:53:00,2454.8,35.3,98.6,36.6,16.78,24.82,0.6988,-0.0507,0.492
2025-01-08 05:54:00,2282.5,38.1,98.6,38.5,14.45,27.17,0.905,-0.074,0.484
2025-01-08 05:55:00,1705.1,20.0,97.5,18.5,15.48,18.65,0.4655,0.0534,0.453
2025-01-08 05:56:00,1854.4,37.3,98.9,36.6,14.55,25.94,0.2043,-0.2232,0.447
2025-01-08 05:57:00,1712.0,32.6,99.3,31.0,13.51,24.6,0.1013,-0.1487,0.427
2025-01-08 05:58:00,1935.4,43.7,100.5,45.8,13.71,28.24,0.735,0.0058,0.431
2025-01-08 05:59:00,1476.2,21.5,98.3,21.6,15.1,19.87,0.8104,-0.0646,0.45
2025-01-08 06:00:00,1929.3,47.0,101.5,50.8,13.27,28.16,0.9632,0.0533,0.444
2025-01-08 06:01:00,2739.5,60.9,103.3,60.8,15.45,33.78,0.1818,0.1021,0.454
2025-01-08 06:02:00,2167.1,37.0,102.1,35.6,14.06,27.26,0.8978,0.0109,0.481
2025-01-08 06:03:00,2261.2,40.2,100.5,37.2,15.35,26.28,0.5871,0.2014,0.484
2025-01-08 06:04:00,2446.2,43.0,99.4,39.4,14.95,27.17,0.9679,-0.0137,0.463
2025-01-08 06:05:00,2065.6,25.6,98.9,22.5,16.15,22.76,0.5206,-0.0072,0.456
2025-01-08 06:06:00,2194.8,34.4,99.0,35.0,15.45,24.27,0.5002,-0.0143,0.458
2025-01-08 06:07:00,2118.6,29.2,98.1,30.2,15.19,22.32,0.619,0.2111,0.429
2025-01-08 06:08:00,2125.1,30.4,97.2,27.2,15.56,22.23,0.878,0.216,0.439
2025-01-08 06:09:00,1705.8,14.1,95.7,15.9,15.04,17.3,0.9888,-0.0376,0.476
2025-01-08 06:10:00,1856.3,28.8,96.5,27.8,15.2,22.55,0.002,0.0192,0.465
2025-01-08 06:11:00,2079.5,37.4,96.2,37.7,14.77,25.99,0.0008,0.1319,0.472
2025-01-08 06:12:00,2646.9,55.4,99.2,58.6,14.64,33.39,0.9838,0.0225,0.475
2025-01-08 06:13:00,2803.8,46.2,97.0,48.0,16.18,30.48,0.5247,-0.0593,0.494
2025-01-08 06:14:00,4022.2,68.5,99.4,67.9,16.82,39.12,0.6873,0.044,0.437
2025-01-08 06:15:00,3101.1,14.1,93.2,12.3,19.72,20.39,0.4296,0.0404,0.484
2025-01-08 06:16:00,3782.1,44.7,95.7,40.4,17.94,31.98,0.0041,0.0563,0.42
2025-01-08 06:17:00,3582.3,31.7,95.4,30.3,18.79,28.32,0.8962,-0.0538,0.436
2025-01-08 06:18:00,4496.0,69.4,99.4,69.0,18.38,40.74,0.8758,-0.1122,0.402
2025-01-08 06:19:00,3445.0,13.4,92.1,11.4,21.34,20.61,0.1405,0.0359,0.46
2025-01-08 06:20:00,3057.8,12.6,91.3,12.3,19.57,19.04,0.1338,0.0771,0.483
2025-01-08 06:21:00,3163.1,17.1,92.0,17.2,19.53,20.21,0.9472,-0.0277,0.486
2025-01-08 06:22:00,2412.6,0.0,88.7,0.0,18.79,15.49,0.0019,0.164,0.529
2025-01-08 06:23:00,2103.6,18.1,91.9,16.8,17.21,20.4,0.9673,-0.0745,0.521
2025-01-08 06:24:00,1676.9,13.9,92.9,14.2,16.26,18.23,0.0811,-0.1462,0.493
2025-01-08 06:25:00,1909.1,30.8,94.8,31.7,15.81,23.25,0.6474,0.0184,0.463
2025-01-08 06:26:00,2020.5,34.4,94.6,32.2,14.33,26.09,0.9834,0.0367,0.453
2025-01-08 06:27:00,2845.1,63.4,99.1,66.2,13.86,34.8,0.7897,0.0353,0.42
2025-01-08 06:28:00,2882.5,46.2,96.9,46.0,15.98,31.04,0.2995,-0.0536,0.41
2025-01-08 06:29:00,2869.4,17.5,92.9,17.5,19.02,21.16,0.8059,0.1926,0.463
2025-01-08 06:30:00,2643.5,11.6,94.4,13.0,18.59,18.28,0.1841,0.15,0.491
2025-01-08 06:31:00,2762.0,37.6,97.8,38.1,15.97,27.78,0.1011,-0.0151,0.479
2025-01-08 06:32:00,2112.5,3.7,94.9,5.6,18.52,15.8,0.9929,0.1496,0.5
2025-01-08 06:33:00,2969.1,62.6,102.5,63.2,14.81,35.69,0.8795,-0.0605,0.471
2025-01-08 06:34:00,3354.2,50.6,100.3,49.3,16.21,32.48,0.7381,0.1987,0.482
2025-01-08 06:35:00,3170.3,19.7,96.9,20.5,19.94,22.47,0.2009,0.0796,0.481
2025-01-08 06:36:00,2571.1,0.0,94.0,0.0,20.25,17.53,0.0006,0.0714,0.472
2025-01-08 06:37:00,3074.3,53.6,99.5,53.8,15.69,33.95,0.0001,0.0233,0.413
2025-01-08 06:38:00,3257.9,26.2,95.2,26.1,18.89,25.4,0.573,-0.2802,0.463
2025-01-08 06:39:00,3995.4,51.5,97.6,51.0,18.54,34.13,0.8906,-0.0878,0.44
2025-01-08 06:40:00,2735.3,0.0,91.7,0.0,19.66,16.48,0.5397,-0.1201,0.506
2025-01-08 06:41:00,2364.8,16.9,93.4,13.2,17.44,20.52,0.9488,-0.1773,0.504
2025-01-08 06:42:00,2151.0,28.2,94.3,27.1,14.66,23.06,0.0002,0.0078,0.494
2025-01-08 06:43:00,2100.9,29.0,94.3,29.2,15.96,22.9,0.2186,-0.0305,0.498
2025-01-08 06:44:00,1839.8,19.7,92.9,20.1,14.98,19.71,0.0644,-0.1162,0.497
2025-01-08 06:45:00,2224.2,40.0,96.7,37.9,15.5,23.68,0.3607,-0.1051,0.465
2025-01-08 06:46:00,1550.9,8.6,93.3,11.2,15.95,15.99,0.0019,-0.1174,0.489
2025-01-08 06:47:00,1719.1,26.5,95.4,24.8,14.66,21.15,0.987,0.0606,0.456
2025-01-08 06:48:00,1812.0,33.1,95.8,35.1,14.04,25.46,0.0541,-0.1138,0.424
2025-01-08 06:49:00,2016.1,42.3,97.0,43.1,13.83,27.12,0.9802,0.0146,0.442
2025-01-08 06:50:00,2260.7,46.8,97.6,45.5,14.87,27.83,0.3204,-0.0761,0.461
2025-01-08 06:51:00,1585.1,14.5,94.3,18.1,14.37,17.62,0.9917,0.0062,0.509
2025-01-08 06:52:00,1053.7,7.9,94.7,5.6,15.51,13.53,0.5728,0.1263,0.514
2025-01-08 06:53:00,2322.1,61.2,101.4,63.0,13.05,34.01,0.9823,-0.3685,0.496
2025-01-08 06:54:00,1770.0,44.1,99.3,46.1,12.54,27.45,0.0,0.1528,0.461
2025-01-08 06:55:00,1447.7,24.4,98.0,23.1,13.72,21.4,0.8769,0.0842,0.465
2025-01-08 06:56:00,2380.2,66.5,102.3,69.3,13.35,34.51,0.9748,-0.0769,0.418
2025-01-08 06:57:00,2009.5,40.4,100.3,39.9,13.67,26.55,0.0135,-0.1033,0.452
2025-01-08 06:58:00,2576.2,60.0,102.5,60.6,13.09,32.32,0.0044,0.0115,0.403
2025-01-08 06:59:00,2375.9,38.7,100.4,39.2,15.84,27.46,0.318,-0.0431,0.441
2025-01-08 07:00:00,3239.4,76.4,105.0,76.2,13.95,40.63,0.9829,-0.0305,0.434
2025-01-08 07:01:00,4281.4,65.6,104.0,67.2,17.13,39.45,0.5497,-0.1814,0.452
2025-01-08 07:02:00,3354.1,34.8,102.0,36.4,18.34,27.56,0.5199,-0.0963,0.49
2025-01-08 07:03:00,3877.8,51.1,101.8,47.6,17.47,34.07,0.014,0.207,0.483
2025-01-08 07:04:00,3812.8,42.4,99.4,45.0,19.24,32.46,0.0,-0.0432,0.478
2025-01-08 07:05:00,4136.8,58.8,102.8,55.5,18.43,36.31,0.93,0.0818,0.451
2025-01-08 07:06:00,3081.2,12.6,96.7,14.6,20.01,20.23,0.0034,0.093,0.483
2025-01-08 07:07:00,3738.4,41.8,99.7,44.1,18.73,29.43,0.7201,-0.2268,0.433
2025-01-08 07:08:00,4018.2,48.5,99.3,46.3,19.5,32.3,0.9782,0.0781,0.426
2025-01-08 07:09:00,2682.5,0.0,93.8,0.0,19.95,15.46,0.0444,0.0035,0.485
2025-01-08 07:10:00,2039.0,6.2,93.9,4.0,17.05,17.11,0.7706,-0.0071,0.499
2025-01-08 07:11:00,956.2,0.0,90.6,0.0,15.64,11.66,0.0024,0.0022,0.518
2025-01-08 07:12:00,1568.1,22.9,95.2,22.3,15.78,20.0,0.6673,0.0672,0.506
2025-01-08 07:13:00,2028.3,41.3,96.1,42.9,13.59,26.43,0.0218,0.0208,0.499
2025-01-08 07:14:00,2362.2,56.0,97.7,58.6,13.33,31.49,0.8637,0.1237,0.477
2025-01-08 07:15:00,2155.8,29.5,94.7,32.3,15.82,23.76,0.1277,0.0347,0.455
2025-01-08 07:16:00,2896.1,58.7,97.3,57.5,14.62,32.46,0.392,-0.1366,0.424
2025-01-08 07:17:00,1916.7,2.4,92.0,2.0,17.21,15.85,0.6594,-0.0137,0.462
2025-01-08 07:18:00,1192.5,0.0,90.8,0.0,16.59,11.72,0.0248,0.3513,0.468
2025-01-08 07:19:00,1602.1,27.1,93.4,25.4,15.57,22.31,0.8699,0.0439,0.459
2025-01-08 07:20:00,1893.8,35.2,93.7,37.1,14.46,23.41,0.1294,0.1972,0.471
2025-01-08 07:21:00,1597.3,27.6,93.2,30.8,13.89,22.39,0.7661,0.1709,0.489
2025-01-08 07:22:00,717.9,0.0,88.8,0.0,14.01,12.11,0.0196,0.0755,0.509
2025-01-08 07:23:00,1685.0,26.2,92.8,25.0,14.84,21.87,0.8039,-0.0203,0.493
2025-01-08 07:24:00,1048.0,3.7,91.7,3.6,15.84,12.24,0.0105,-0.0077,0.523
2025-01-08 07:25:00,1678.8,40.5,95.9,41.1,13.5,26.13,0.3194,-0.1372,0.432
2025-01-08 07:26:00,1751.5,34.9,94.7,33.3,14.01,23.11,0.0728,0.0001,0.459
2025-01-08 07:27:00,1185.1,10.7,93.1,11.5,14.65,15.42,0.877,0.1539,0.466
2025-01-08 07:28:00,1307.2,18.5,93.6,17.6,13.93,19.38,0.086,-0.0461,0.466
2025-01-08 07:29:00,1128.1,8.2,91.6,8.2,15.46,15.6,0.9675,0.0631,0.472
2025-01-08 07:30:00,1468.2,26.9,96.0,28.0,14.52,21.29,0.9712,0.1273,0.452
2025-01-08 07:31:00,1876.1,46.1,98.8,46.1,12.45,27.0,0.0372,-0.0725,0.476
2025-01-08 07:32:00,1100.8,9.9,95.5,9.0,15.59,15.92,0.6854,-0.0501,0.531
2025-01-08 07:33:00,1716.3,37.7,99.6,37.5,13.92,25.12,0.0034,-0.139,0.5
2025-01-08 07:34:00,1396.8,18.4,96.5,18.2,15.43,16.18,0.2593,-0.0386,0.493
2025-01-08 07:35:00,1128.3,13.4,96.0,12.7,13.85,17.2,0.8371,-0.0727,0.487
2025-01-08 07:36:00,1471.4,26.2,97.3,25.7,13.46,21.02,0.7616,-0.1349,0.451
2025-01-08 07:37:00,1024.7,8.8,94.3,12.0,14.63,15.99,0.7045,0.1946,0.454
2025-01-08 07:38:00,1152.4,17.7,94.1,18.9,14.4,16.7,0.1066,-0.0555,0.463
2025-01-08 07:39:00,917.6,5.6,92.2,5.0,15.64,10.41,0.2367,0.0015,0.465
2025-01-08 07:40:00,2395.7,64.8,99.1,66.2,13.07,35.08,0.0054,0.0048,0.426
2025-01-08 07:41:00,1301.1,28.9,94.8,28.2,13.31,21.81,0.8441,0.1724,0.478
2025-01-08 07:42:00,1235.3,15.1,92.9,17.4,14.13,15.44,0.4725,0.1482,0.499
2025-01-08 07:43:00,1706.9,32.1,94.7,32.9,14.79,22.38,0.8314,0.0971,0.498
2025-01-08 07:44:00,1398.8,26.1,93.7,25.9,13.49,23.61,0.0742,0.0198,0.503
2025-01-08 07:45:00,1368.8,24.3,94.9,25.2,14.89,19.95,0.157,-0.0248,0.474
2025-01-08 07:46:00,1846.8,40.1,96.9,37.0,13.6,26.82,0.1703,-0.0563,0.427
2025-01-08 07:47:00,2003.5,43.5,97.5,41.3,14.61,26.84,0.0001,0.1487,0.436
2025-01-08 07:48:00,1665.9,21.5,94.5,19.1,15.47,17.9,0.1799,-0.0266,0.467
2025-01-08 07:49:00,1552.1,22.1,94.8,22.4,14.7,19.78,0.9251,0.0655,0.454
2025-01-08 07:50:00,1582.5,28.3,95.5,31.8,13.97,21.66,0.973,0.1681,0.467
2025-01-08 07:51:00,564.1,0.0,91.6,4.5,14.21,10.73,0.5013,-0.0623,0.523
2025-01-08 07:52:00,777.3,7.7,94.6,9.0,14.38,13.83,0.3766,0.0471,0.537
2025-01-08 07:53:00,2835.7,62.4,101.4,63.4,14.15,35.24,0.0001,0.1165,0.461
2025-01-08 07:54:00,1590.0,68.4,102.0,64.8,9.94,34.05,0.9666,0.1313,0.436
2025-01-08 07:55:00,1606.2,33.9,99.1,32.8,13.65,22.43,0.0,-0.1037,0.472
2025-01-08 07:56:00,1977.7,48.5,100.3,46.9,13.29,29.43,0.9852,-0.1267,0.442
2025-01-08 07:57:00,1946.8,44.1,100.7,42.9,12.54,25.55,0.4431,-0.0916,0.427
2025-01-08 07:58:00,3404.4,95.7,106.6,95.4,12.51,44.28,0.1812,0.0584,0.37
2025-01-08 07:59:00,3844.5,58.9,102.9,58.0,16.63,36.72,0.9807,0.0425,0.433
2025-01-08 08:00:00,3365.1,36.1,100.5,32.1,17.57,28.46,0.0001,-0.0224,0.469
2025-01-08 08:01:00,3033.3,14.9,98.1,16.3,18.55,20.64,0.6257,-0.1889,0.495
2025-01-08 08:02:00,2355.6,8.6,98.8,6.5,17.33,16.0,0.5627,-0.0032,0.52
2025-01-08 08:03:00,2202.9,36.1,99.9,36.6,14.4,24.87,0.0514,0.247,0.479
2025-01-08 08:04:00,1733.1,15.6,96.2,19.7,15.54,18.04,0.326,0.0507,0.509
2025-01-08 08:05:00,1204.7,5.8,96.4,4.0,16.46,12.62,0.7503,0.0494,0.492
2025-01-08 08:06:00,1298.3,17.5,96.9,12.4,14.3,17.26,0.8537,0.0584,0.461
2025-01-08 08:07:00,1120.5,8.2,95.5,7.6,15.11,15.44,0.0,0.1026,0.463
2025-01-08 08:08:00,2326.4,59.8,100.3,62.0,13.24,34.56,0.9836,0.0567,0.412
2025-01-08 08:09:00,2028.6,45.0,99.2,48.9,13.8,27.54,0.022,0.1011,0.446
2025-01-08 08:10:00,1996.8,28.2,96.5,25.8,15.29,23.5,0.0617,-0.0339,0.478
2025-01-08 08:11:00,2704.1,55.9,98.3,56.8,13.83,30.76,0.0874,-0.0984,0.46
2025-01-08 08:12:00,2421.5,29.8,96.3,28.8,17.02,24.75,0.0003,-0.0714,0.506
2025-01-08 08:13:00,1936.3,12.1,93.0,11.9,17.68,16.83,0.0093,0.0469,0.52
2025-01-08 08:14:00,2705.0,56.5,97.9,61.8,13.52,33.18,0.9918,-0.028,0.457
2025-01-08 08:15:00,2637.5,38.4,95.8,35.3,15.49,26.92,0.145,0.0695,0.46
2025-01-08 08:16:00,2180.3,8.9,91.6,9.4,17.6,18.44,0.0076,-0.01,0.472
2025-01-08 08:17:00,2024.2,24.5,94.4,25.5,15.28,20.78,0.0061,0.0202,0.452
2025-01-08 08:18:00,1591.5,11.9,92.6,14.0,16.15,17.49,0.8446,0.1563,0.456
2025-01-08 08:19:00,1109.2,2.3,90.6,2.5,15.22,12.64,0.9559,0.0016,0.476
2025-01-08 08:20:00,2042.1,45.3,94.8,45.9,14.82,27.95,0.0813,-0.0842,0.474
2025-01-08 08:21:00,2548.2,63.9,97.4,63.1,13.8,34.68,0.0,0.0246,0.463
2025-01-08 08:22:00,1487.6,2.1,90.4,2.6,16.71,12.78,0.054,-0.0448,0.519
2025-01-08 08:23:00,2013.5,38.6,94.4,37.9,14.85,25.97,0.0009,-0.2052,0.496
2025-01-08 08:24:00,1573.7,16.1,93.3,17.4,15.98,18.09,0.0055,0.1124,0.503
2025-01-08 08:25:00,1481.4,19.1,93.6,18.4,14.6,19.11,0.3308,-0.0117,0.485
2025-01-08 08:26:00,1356.9,17.0,92.7,17.8,14.36,18.06,0.059,0.0569,0.467
2025-01-08 08:27:00,1194.3,12.1,93.2,12.0,14.87,16.92,0.4968,0.1554,0.471
2025-01-08 08:28:00,1584.5,29.1,94.8,31.3,14.59,23.09,0.0782,-0.0094,0.446
2025-01-08 08:29:00,1140.8,12.5,92.1,12.4,14.72,15.1,0.9844,0.0532,0.469
2025-01-08 08:30:00,1601.2,33.2,96.7,29.7,13.0,24.32,0.9757,-0.0428,0.477
2025-01-08 08:31:00,1564.9,27.3,96.6,29.9,13.88,20.4,0.5977,0.0295,0.493
2025-01-08 08:32:00,1433.2,23.9,97.1,22.0,14.24,20.83,0.1996,-0.0955,0.506
2025-01-08 08:33:00,1152.7,11.3,96.6,10.0,14.76,16.43,0.2418,0.1586,0.52
2025-01-08 08:34:00,1287.9,17.4,96.3,16.3,15.53,16.07,0.2948,-0.0971,0.499
2025-01-08 08:35:00,1886.4,42.4,99.3,45.1,12.93,26.94,0.8542,0.0312,0.458
2025-01-08 08:36:00,1689.4,37.7,98.6,33.4,13.83,24.55,0.3691,-0.1536,0.439
2025-01-08 08:37:00,1268.7,10.0,94.5,16.3,15.98,14.88,0.9569,0.1338,0.454
2025-01-08 08:38:00,1614.3,30.1,95.6,32.2,15.27,23.89,0.9851,0.1196,0.431
2025-01-08 08:39:00,1980.5,42.3,96.5,42.7,13.68,26.37,0.1727,0.0294,0.426
2025-01-08 08:40:00,928.6,0.0,91.5,0.0,15.58,11.05,0.5858,0.0103,0.491
2025-01-08 08:41:00,1671.8,38.3,95.8,38.8,13.75,25.25,0.0043,-0.0323,0.478
2025-01-08 08:42:00,1327.3,15.7,92.9,16.8,14.91,18.21,0.0395,0.1871,0.514
2025-01-08 08:43:00,1688.5,38.8,95.4,40.1,13.41,25.22,0.2977,-0.1924,0.487
2025-01-08 08:44:00,1229.0,13.9,92.3,15.0,14.96,17.93,0.0429,0.0275,0.48
2025-01-08 08:45:00,653.4,0.0,91.4,0.2,13.35,11.84,0.9655,-0.0974,0.516
2025-01-08 08:46:00,975.4,0.0,92.0,0.0,15.8,9.77,0.0196,-0.0036,0.493
2025-01-08 08:47:00,1736.5,29.9,95.7,29.5,14.54,22.18,0.3769,-0.0348,0.446
2025-01-08 08:48:00,1037.8,35.5,95.9,35.1,11.97,22.45,0.6708,-0.0327,0.455
2025-01-08 08:49:00,815.6,15.6,93.9,17.8,14.51,16.93,0.8091,-0.0384,0.457
2025-01-08 08:50:00,1997.3,45.1,97.2,46.3,13.3,25.32,0.245,-0.0764,0.474
