Timestamp,RPM,Load,TempSensor,ThrottlePosition,IgnitionTiming,CylinderPressure,BurnRate,Vibration,EGOVoltage
2025-01-08 04:25:00,1553.8,4.6,92.4,4.1,16.76,15.73,0.8749,-0.119,0.492
2025-01-08 04:26:00,3071.8,59.0,96.8,60.4,14.72,35.44,0.0,-0.1281,0.43
2025-01-08 04:27:00,1585.9,1.8,92.3,5.6,16.54,14.64,0.0237,0.014,0.49
2025-01-08 04:28:00,2162.0,20.0,93.8,19.7,16.53,20.07,0.6245,-0.0274,0.453
2025-01-08 04:29:00,2643.9,30.6,93.9,28.7,16.34,23.72,0.8384,0.0387,0.45
2025-01-08 04:30:00,2775.3,55.9,98.7,58.1,15.03,32.26,0.9787,0.1157,0.441
2025-01-08 04:31:00,1096.5,2.1,94.2,1.8,15.39,13.03,0.8272,-0.0893,0.517
2025-01-08 04:32:00,3547.2,51.0,99.8,46.6,15.68,33.45,0.7804,-0.053,0.469
2025-01-08 04:33:00,1908.4,29.4,98.3,31.1,14.79,20.75,0.2641,0.0043,0.5
2025-01-08 04:34:00,1349.6,10.6,95.6,9.5,14.87,15.96,0.0,0.1808,0.512
2025-01-08 04:35:00,3647.8,37.5,98.3,37.4,17.92,29.14,0.0086,0.0424,0.465
2025-01-08 04:36:00,1894.7,32.6,97.6,33.2,14.01,23.58,0.5341,0.0824,0.454
2025-01-08 04:37:00,1554.5,17.4,94.9,17.8,15.3,19.8,0.7853,0.0512,0.458
2025-01-08 04:38:00,3135.3,29.8,94.6,31.2,18.83,25.97,0.3049,0.0025,0.424
2025-01-08 04:39:00,1626.2,21.1,93.5,20.2,15.22,21.09,0.8578,0.014,0.468
2025-01-08 04:40:00,2024.5,30.4,94.8,31.5,14.87,23.26,0.5087,-0.0557,0.463
2025-01-08 04:41:00,2842.5,40.7,95.6,40.2,16.53,29.28,0.002,0.0093,0.466
2025-01-08 04:42:00,2758.4,58.2,96.9,59.7,14.1,35.17,0.0348,0.196,0.459
2025-01-08 04:43:00,1123.7,5.2,91.7,6.4,14.98,15.18,0.9484,0.0009,0.528
2025-01-08 04:44:00,3819.0,68.7,97.7,66.9,15.49,37.86,0.8511,0.1004,0.447
2025-01-08 04:45:00,697.7,0.0,91.8,2.2,13.85,11.14,0.9722,-0.0873,0.483
2025-01-08 04:46:00,2362.7,27.1,95.6,26.0,16.21,22.79,0.0081,-0.0261,0.46
2025-01-08 04:47:00,3529.5,42.4,97.1,44.0,18.02,30.75,0.9922,-0.1095,0.415
2025-01-08 04:48:00,1879.3,37.7,96.3,38.4,14.02,26.11,0.0449,-0.0109,0.435
2025-01-08 04:49:00,1531.8,21.5,95.2,25.2,14.57,18.88,0.0,-0.0603,0.463
2025-01-08 04:50:00,3286.4,29.6,96.2,29.1,18.11,25.84,0.993,0.0719,0.479
2025-01-08 04:51:00,1542.3,24.9,96.1,24.2,14.77,18.77,0.1051,-0.0581,0.511
2025-01-08 04:52:00,1624.0,23.5,97.5,23.5,14.16,21.96,0.7747,0.0186,0.491
2025-01-08 04:53:00,3794.2,51.0,101.0,50.4,18.16,32.97,0.0272,0.0569,0.477
2025-01-08 04:54:00,1937.5,42.3,99.6,43.9,13.26,27.0,0.6235,-0.2074,0.473
2025-01-08 04:55:00,1478.8,23.0,98.8,19.8,14.11,19.76,0.9751,0.2411,0.481
2025-01-08 04:56:00,3765.3,52.5,100.9,50.4,16.82,35.0,0.1514,0.0386,0.432
2025-01-08 04:57:00,1947.1,41.9,101.0,39.8,13.58,24.0,0.7781,-0.1632,0.426
2025-01-08 04:58:00,2337.7,51.4,102.0,53.3,14.39,30.57,0.0326,0.0152,0.416
2025-01-08 04:59:00,2626.4,47.7,101.9,51.1,15.29,29.94,0.7046,0.044,0.423
2025-01-08 05:00:00,1633.6,20.5,99.7,20.3,15.63,19.17,0.1734,0.0514,0.489
2025-01-08 05:01:00,1888.5,22.7,99.1,22.4,15.86,22.54,0.046,0.0514,0.5
2025-01-08 05:02:00,3663.9,50.6,104.0,50.8,16.92,32.17,0.1424,0.024,0.487
2025-01-08 05:03:00,2055.3,44.8,101.5,47.1,13.66,28.73,0.0282,0.0087,0.481
2025-01-08 05:04:00,1846.2,30.4,98.5,28.6,14.32,23.47,0.9745,-0.0011,0.481
2025-01-08 05:05:00,2725.9,35.6,100.2,36.1,17.18,27.77,0.269,-0.0716,0.454
2025-01-08 05:06:00,2770.9,55.5,101.8,57.5,14.03,32.05,0.0711,0.2115,0.43
2025-01-08 05:07:00,1490.8,18.5,97.6,19.5,15.41,17.98,0.3629,-0.1069,0.443
2025-01-08 05:08:00,2529.0,39.4,98.3,39.8,16.05,28.39,0.1518,-0.0159,0.451
2025-01-08 05:09:00,2268.5,25.7,97.4,27.7,17.21,22.94,0.8729,0.0047,0.444
2025-01-08 05:10:00,1781.0,24.2,96.2,18.8,14.95,19.53,0.9898,0.0465,0.478
2025-01-08 05:11:00,2795.1,48.5,96.8,49.9,15.75,30.1,0.3431,-0.1173,0.485
2025-01-08 05:12:00,2378.6,43.8,97.4,42.5,15.91,28.74,0.9589,-0.1353,0.491
2025-01-08 05:13:00,2360.8,43.4,96.0,39.7,14.46,28.98,0.5958,-0.0054,0.487
2025-01-08 05:14:00,2827.7,52.6,96.5,53.6,14.31,31.25,0.0192,0.0512,0.455
2025-01-08 05:15:00,2097.4,28.8,94.3,31.6,14.59,20.2,0.8074,0.1747,0.457
2025-01-08 05:16:00,2527.0,41.1,94.8,40.9,15.79,28.34,0.4917,-0.1406,0.449
2025-01-08 05:17:00,2044.7,22.3,94.0,24.2,15.1,19.78,0.7477,0.1491,0.464
2025-01-08 05:18:00,2396.4,34.8,95.0,38.0,15.53,23.56,0.9704,0.2452,0.432
2025-01-08 05:19:00,2066.2,25.8,93.2,28.5,15.97,19.32,0.3477,0.0284,0.445
2025-01-08 05:20:00,2181.2,30.0,93.0,33.3,15.72,24.49,0.9743,-0.177,0.445
2025-01-08 05:21:00,2504.8,39.8,94.2,41.3,15.72,27.48,0.8794,-0.074,0.468
2025-01-08 05:22:00,1521.8,12.9,91.8,13.0,15.73,16.8,0.4419,0.0617,0.515
2025-01-08 05:23:00,3576.3,67.8,97.0,64.6,16.16,39.59,0.6663,-0.0044,0.477
2025-01-08 05:24:00,1213.7,10.1,92.9,9.6,14.6,16.2,0.1585,-0.0605,0.514
2025-01-08 05:25:00,1349.7,5.5,92.5,3.8,15.56,16.02,0.9914,0.1383,0.498
2025-01-08 05:26:00,4433.4,50.2,96.0,54.5,19.16,33.12,0.7737,-0.1448,0.428
2025-01-08 05:27:00,2080.4,44.1,96.4,43.7,14.38,27.77,0.0004,-0.207,0.422
2025-01-08 05:28:00,2182.7,40.5,95.7,40.8,15.04,25.31,0.1599,0.0879,0.445
2025-01-08 05:29:00,2761.2,40.3,94.8,41.4,16.36,27.81,0.7021,-0.2738,0.444
2025-01-08 05:30:00,2151.4,29.1,96.1,29.2,16.24,23.08,0.0009,-0.0048,0.45
2025-01-08 05:31:00,1517.4,12.4,95.3,15.8,15.06,17.5,0.0001,0.3488,0.499
2025-01-08 05:32:00,2757.8,30.6,97.8,29.3,17.93,25.07,0.366,-0.0303,0.489
2025-01-08 05:33:00,1577.0,16.2,97.1,16.6,16.18,18.82,0.1682,-0.1523,0.507
2025-01-08 05:34:00,2646.4,47.3,99.2,45.8,15.5,30.64,0.3436,0.0169,0.476
2025-01-08 05:35:00,1865.8,26.2,97.2,23.5,16.08,24.0,0.0867,0.0412,0.473
2025-01-08 05:36:00,1568.7,13.2,95.7,12.0,14.87,16.91,0.0221,-0.0406,0.468
2025-01-08 05:37:00,2888.2,22.5,95.4,22.4,17.99,21.83,0.8053,0.0303,0.462
2025-01-08 05:38:00,2079.3,36.1,95.2,35.3,14.39,25.58,0.494,-0.0891,0.428
2025-01-08 05:39:00,1587.8,17.7,93.2,16.3,15.67,17.85,0.0393,0.2065,0.483
2025-01-08 05:40:00,2260.6,12.7,93.1,9.9,17.05,19.96,0.1506,0.0263,0.481
2025-01-08 05:41:00,2458.5,32.8,94.9,32.6,16.46,24.82,0.6453,0.0338,0.486
2025-01-08 05:42:00,2009.6,32.8,94.5,29.8,15.58,23.63,0.0019,-0.1269,0.493
2025-01-08 05:43:00,1672.6,18.7,93.1,20.2,15.78,18.67,0.0159,0.0958,0.511
2025-01-08 05:44:00,2574.4,19.4,92.9,19.5,17.87,21.9,0.002,-0.0223,0.503
2025-01-08 05:45:00,2052.0,33.5,95.8,30.6,14.45,24.3,0.9314,0.07,0.471
2025-01-08 05:46:00,1106.1,2.5,93.2,1.9,15.14,12.34,0.8811,-0.1029,0.472
2025-01-08 05:47:00,2741.7,4.4,93.5,2.9,20.3,18.51,0.882,-0.1191,0.456
2025-01-08 05:48:00,1608.6,18.1,94.4,18.8,15.7,17.98,0.8408,0.0527,0.478
2025-01-08 05:49:00,1939.3,28.5,95.9,31.2,15.13,22.74,0.7768,-0.0341,0.449
2025-01-08 05:50:00,2722.4,38.9,97.1,35.2,15.96,28.18,0.4188,-0.0837,0.468
2025-01-08 05:51:00,2694.4,62.0,99.6,62.2,12.77,32.89,0.7341,-0.0454,0.44
2025-01-08 05:52:00,2323.2,51.4,100.1,51.1,13.33,31.0,0.0003,0.112,0.474
2025-01-08 05:53:00,1991.4,33.1,99.2,34.4,15.78,23.19,0.6988,-0.062,0.494
2025-01-08 05:54:00,2478.8,35.9,98.9,36.4,15.18,26.92,0.905,-0.0233,0.486
2025-01-08 05:55:00,1607.6,17.6,98.2,16.1,15.46,17.71,0.4655,0.0435,0.455
2025-01-08 05:56:00,2353.9,35.4,99.3,34.8,16.05,26.39,0.2043,-0.1743,0.449
2025-01-08 05:57:00,2031.5,30.5,100.0,28.9,14.56,24.62,0.1013,-0.185,0.429
2025-01-08 05:58:00,2203.8,41.9,101.1,44.0,14.6,28.23,0.735,0.0684,0.433
2025-01-08 05:59:00,1578.3,19.8,99.3,19.8,15.54,19.54,0.8104,-0.1289,0.452
2025-01-08 06:00:00,3083.5,45.3,102.2,49.1,16.49,29.99,0.9632,0.0736,0.446
2025-01-08 06:01:00,2731.8,62.0,102.9,61.9,15.31,34.12,0.1818,0.0398,0.453
2025-01-08 06:02:00,1903.7,34.9,102.4,33.5,13.58,26.07,0.8978,0.0123,0.483
2025-01-08 06:03:00,2455.8,41.0,101.1,38.0,15.78,26.94,0.5871,0.2413,0.483
2025-01-08 06:04:00,2779.0,44.0,99.8,40.4,15.72,28.16,0.9679,0.0,0.462
2025-01-08 06:05:00,1771.7,26.0,99.3,22.9,15.34,22.28,0.5206,0.1002,0.456
2025-01-08 06:06:00,2295.5,35.7,99.9,36.2,15.59,24.86,0.5002,-0.1101,0.457
2025-01-08 06:07:00,2453.9,29.8,98.7,30.8,16.01,23.19,0.619,0.2625,0.429
2025-01-08 06:08:00,2053.5,30.9,97.5,27.7,15.32,22.24,0.878,0.1537,0.439
2025-01-08 06:09:00,1636.4,14.8,96.3,16.6,14.79,17.36,0.9888,-0.0025,0.475
2025-01-08 06:10:00,2854.2,28.6,96.7,27.7,17.85,24.53,0.002,-0.0089,0.465
2025-01-08 06:11:00,2132.3,37.1,95.7,37.4,14.94,26.01,0.0008,0.1424,0.472
2025-01-08 06:12:00,2724.3,55.5,98.5,58.7,14.84,33.58,0.9838,0.0113,0.475
2025-01-08 06:13:00,2595.3,46.1,96.2,47.9,15.64,30.01,0.5247,-0.1191,0.494
2025-01-08 06:14:00,3327.3,68.6,98.0,68.1,14.97,37.72,0.6873,0.1121,0.437
2025-01-08 06:15:00,1999.4,14.1,92.9,12.3,16.82,18.19,0.4296,0.0094,0.484
2025-01-08 06:16:00,2646.4,44.8,95.1,40.5,14.94,29.67,0.0041,-0.0279,0.42
2025-01-08 06:17:00,2532.3,31.6,94.9,30.2,16.04,26.16,0.8962,-0.0752,0.436
2025-01-08 06:18:00,3455.5,70.2,98.4,69.8,15.56,38.81,0.8758,-0.1933,0.402
2025-01-08 06:19:00,2042.8,13.5,92.0,11.5,17.64,17.81,0.1405,0.0725,0.46
2025-01-08 06:20:00,1618.1,12.4,91.3,12.1,15.79,16.09,0.1338,0.0697,0.483
2025-01-08 06:21:00,2787.0,17.2,92.1,17.4,18.53,19.49,0.9472,-0.0654,0.486
2025-01-08 06:22:00,860.3,0.0,89.5,0.0,14.71,12.39,0.0019,0.1471,0.529
2025-01-08 06:23:00,2793.3,18.2,92.3,16.9,19.01,21.84,0.9673,-0.0451,0.521
2025-01-08 06:24:00,1552.7,14.0,93.4,14.4,15.91,18.04,0.0811,-0.046,0.493
2025-01-08 06:25:00,2157.3,31.1,95.0,32.0,16.43,23.84,0.6474,0.0017,0.463
2025-01-08 06:26:00,2292.7,34.7,94.4,32.5,15.02,26.73,0.9834,-0.0247,0.453
2025-01-08 06:27:00,2976.0,64.3,98.3,67.1,14.11,35.35,0.7897,0.0085,0.419
2025-01-08 06:28:00,2367.3,46.7,96.3,46.5,14.57,30.15,0.2995,-0.0424,0.41
2025-01-08 06:29:00,1644.4,17.6,92.6,17.7,15.78,18.72,0.8059,0.1564,0.463
2025-01-08 06:30:00,2135.9,12.2,94.5,13.6,17.19,17.45,0.1841,0.1444,0.491
2025-01-08 06:31:00,2977.3,38.4,97.8,38.8,16.46,28.46,0.1011,-0.0467,0.478
2025-01-08 06:32:00,1051.0,4.2,95.3,6.1,15.68,13.82,0.9929,0.071,0.5
2025-01-08 06:33:00,3355.3,63.5,101.7,64.1,15.74,36.76,0.8795,-0.1146,0.47
2025-01-08 06:34:00,2568.9,51.5,99.5,50.2,14.05,31.14,0.7381,0.1747,0.481
2025-01-08 06:35:00,1560.3,20.4,96.6,21.2,15.63,19.42,0.2009,0.126,0.481
2025-01-08 06:36:00,1348.8,0.0,94.1,0.0,17.03,15.09,0.0006,0.0465,0.472
2025-01-08 06:37:00,4472.3,54.1,98.5,54.3,19.32,37.01,0.0001,0.0096,0.412
2025-01-08 06:38:00,1559.3,26.4,94.3,26.4,14.39,22.02,0.573,-0.3548,0.463
2025-01-08 06:39:00,2594.6,51.9,96.4,51.5,14.81,31.37,0.8906,-0.0076,0.44
2025-01-08 06:40:00,1598.5,0.0,91.6,0.0,16.67,14.2,0.5397,-0.0052,0.506
2025-01-08 06:41:00,2477.9,16.9,93.4,13.2,17.74,20.74,0.9488,-0.1095,0.504
2025-01-08 06:42:00,1920.6,28.3,94.1,27.2,14.04,22.62,0.0002,-0.0382,0.494
2025-01-08 06:43:00,1965.3,29.1,94.1,29.3,15.59,22.66,0.2186,-0.0494,0.497
2025-01-08 06:44:00,2020.1,19.8,93.0,20.1,15.45,20.09,0.0644,-0.0712,0.497
2025-01-08 06:45:00,2570.9,40.9,96.5,38.8,16.32,24.66,0.3607,-0.1043,0.465
2025-01-08 06:46:00,1264.0,9.7,93.9,12.3,15.08,15.76,0.0019,-0.0101,0.488
2025-01-08 06:47:00,2573.7,28.4,95.8,26.7,16.72,23.49,0.987,0.0613,0.454
2025-01-08 06:48:00,2192.7,34.4,96.0,36.3,14.91,26.63,0.0541,-0.0678,0.423
2025-01-08 06:49:00,2196.4,42.8,97.3,43.6,14.25,27.64,0.9802,-0.0044,0.442
2025-01-08 06:50:00,2377.2,47.1,97.8,45.8,15.15,28.15,0.3204,-0.0423,0.46
2025-01-08 06:51:00,1415.1,13.3,94.9,16.9,14.04,16.9,0.9917,0.0953,0.51
2025-01-08 06:52:00,1994.8,5.8,95.8,3.4,18.2,14.76,0.5728,0.0584,0.516
2025-01-08 06:53:00,3715.4,59.1,101.8,60.9,16.93,36.27,0.9823,-0.31,0.499
2025-01-08 06:54:00,1893.6,41.9,99.5,43.9,13.08,27.02,0.0,0.0998,0.463
2025-01-08 06:55:00,1447.0,22.0,98.7,20.7,13.96,20.66,0.8769,0.1287,0.467
2025-01-08 06:56:00,4476.9,64.9,102.1,67.7,19.02,38.41,0.9748,-0.1513,0.42
2025-01-08 06:57:00,1743.5,38.5,100.7,38.0,13.16,25.41,0.0135,-0.1422,0.454
2025-01-08 06:58:00,2533.7,58.5,102.6,59.1,13.13,31.77,0.0044,-0.02,0.405
2025-01-08 06:59:00,2475.5,37.3,100.9,37.8,16.25,27.23,0.318,-0.0201,0.442
2025-01-08 07:00:00,3350.0,75.1,105.0,74.9,14.37,40.47,0.9829,0.0003,0.436
2025-01-08 07:01:00,3133.6,67.1,103.3,68.7,13.97,37.5,0.5497,-0.2447,0.45
2025-01-08 07:02:00,3246.9,33.0,102.1,34.6,18.24,26.78,0.5199,-0.0604,0.492
2025-01-08 07:03:00,4196.4,52.2,102.2,48.7,18.2,35.07,0.014,0.2271,0.482
2025-01-08 07:04:00,4733.1,43.5,99.7,46.1,21.55,34.69,0.0,-0.1423,0.477
2025-01-08 07:05:00,5634.8,59.7,102.5,56.4,22.28,39.7,0.93,0.1321,0.451
2025-01-08 07:06:00,4525.5,13.7,97.8,15.8,23.7,23.49,0.0034,0.0548,0.482
2025-01-08 07:07:00,5136.3,42.6,100.0,44.9,22.33,32.55,0.7201,-0.1611,0.432
2025-01-08 07:08:00,5339.4,49.2,99.3,47.1,22.9,35.25,0.9782,0.0627,0.425
2025-01-08 07:09:00,3861.4,0.0,94.5,0.0,23.06,17.82,0.0444,0.0092,0.485
2025-01-08 07:10:00,3769.1,5.8,94.5,3.6,21.64,20.47,0.7706,-0.0456,0.499
2025-01-08 07:11:00,2541.3,0.0,91.1,0.0,19.81,14.83,0.0024,0.0302,0.518
2025-01-08 07:12:00,2826.9,22.8,95.4,22.2,19.1,22.53,0.6673,0.0497,0.506
2025-01-08 07:13:00,3295.8,41.3,95.8,42.9,16.93,29.03,0.0218,0.0056,0.499
2025-01-08 07:14:00,3992.5,56.2,96.8,58.8,17.6,34.92,0.8637,0.1072,0.477
2025-01-08 07:15:00,3658.3,29.6,94.4,32.4,19.77,26.84,0.1277,0.0905,0.455
2025-01-08 07:16:00,4651.6,59.0,96.4,57.9,19.21,36.2,0.392,-0.1802,0.423
2025-01-08 07:17:00,3562.6,2.1,92.0,1.7,21.57,19.05,0.6594,-0.0753,0.463
2025-01-08 07:18:00,2935.3,0.0,91.3,0.0,21.18,15.21,0.0248,0.3406,0.468
2025-01-08 07:19:00,3108.7,27.1,93.4,25.5,19.52,25.41,0.8699,0.1487,0.459
2025-01-08 07:20:00,3376.2,35.3,93.5,37.3,18.34,26.49,0.1294,0.2635,0.471
2025-01-08 07:21:00,3276.8,27.7,93.1,31.0,18.29,25.86,0.7661,0.0854,0.489
2025-01-08 07:22:00,2173.7,0.0,89.6,0.0,17.84,15.02,0.0196,-0.016,0.509
2025-01-08 07:23:00,2367.4,26.4,93.0,25.3,16.61,23.33,0.8039,-0.0018,0.492
2025-01-08 07:24:00,2073.2,3.7,92.4,3.7,18.53,14.32,0.0105,0.0054,0.523
2025-01-08 07:25:00,2909.2,40.9,95.9,41.5,16.7,28.77,0.3194,-0.1047,0.432
2025-01-08 07:26:00,2426.7,35.1,94.5,33.5,15.77,24.57,0.0728,0.0537,0.459
2025-01-08 07:27:00,1726.1,11.2,93.2,12.0,16.03,16.66,0.877,0.0984,0.466
2025-01-08 07:28:00,2286.2,18.6,93.6,17.7,16.5,21.38,0.086,-0.0677,0.466
2025-01-08 07:29:00,1904.1,8.2,91.7,8.1,17.51,17.14,0.9675,0.0314,0.472
2025-01-08 07:30:00,2192.1,27.3,96.0,28.4,16.39,22.88,0.9712,0.1077,0.452
2025-01-08 07:31:00,2623.8,46.8,98.6,46.8,14.35,28.75,0.0372,-0.0936,0.475
2025-01-08 07:32:00,1329.0,10.4,95.9,9.5,16.14,16.54,0.6854,-0.1018,0.531
2025-01-08 07:33:00,2836.6,38.4,99.2,38.2,16.81,27.62,0.0034,-0.1522,0.499
2025-01-08 07:34:00,1673.8,18.9,96.4,18.7,16.11,16.89,0.2593,-0.0153,0.492
2025-01-08 07:35:00,1568.5,13.8,96.0,13.0,14.97,18.18,0.8371,-0.1314,0.487
2025-01-08 07:36:00,3124.7,26.5,97.0,26.0,17.78,24.47,0.7616,-0.0903,0.451
2025-01-08 07:37:00,1230.6,8.9,94.1,12.1,15.17,16.42,0.7045,0.1389,0.454
2025-01-08 07:38:00,1794.0,17.7,93.5,18.8,16.1,17.99,0.1066,-0.1111,0.463
2025-01-08 07:39:00,2800.1,5.5,92.0,4.9,20.61,14.14,0.2367,0.0205,0.465
2025-01-08 07:40:00,2996.2,65.3,98.2,66.7,14.6,36.49,0.0054,-0.0845,0.426
2025-01-08 07:41:00,1820.5,28.9,94.4,28.2,14.67,22.88,0.8441,0.163,0.478
2025-01-08 07:42:00,1564.9,15.0,92.8,17.4,15.0,16.09,0.4725,0.0928,0.499
2025-01-08 07:43:00,3639.3,32.3,94.4,33.0,19.86,26.38,0.8314,0.122,0.498
2025-01-08 07:44:00,1698.9,26.2,93.6,25.9,14.27,24.25,0.0742,-0.0075,0.503
2025-01-08 07:45:00,1789.5,25.1,95.0,26.0,15.91,21.06,0.157,0.0289,0.473
2025-01-08 07:46:00,3294.8,41.5,97.0,38.4,17.27,30.23,0.1703,-0.108,0.426
2025-01-08 07:47:00,2244.4,45.8,97.4,43.6,15.01,28.03,0.0001,0.2412,0.434
2025-01-08 07:48:00,1556.9,22.6,94.8,20.3,15.07,18.04,0.1799,-0.1436,0.466
2025-01-08 07:49:00,2277.6,22.4,95.3,22.7,16.58,21.35,0.9251,0.0609,0.453
2025-01-08 07:50:00,2312.7,28.3,96.1,31.8,15.89,23.15,0.973,0.0527,0.467
2025-01-08 07:51:00,583.1,0.0,92.8,4.5,14.26,10.77,0.5013,-0.0548,0.523
2025-01-08 07:52:00,2784.7,5.6,95.8,6.9,19.88,17.2,0.3766,0.1672,0.539
2025-01-08 07:53:00,3180.1,60.2,102.0,61.2,15.28,35.28,0.0001,0.0311,0.463
2025-01-08 07:54:00,2682.2,66.3,101.9,62.7,13.02,35.69,0.9666,0.1937,0.438
2025-01-08 07:55:00,1657.9,31.6,99.6,30.5,14.02,21.81,0.0,-0.0469,0.475
2025-01-08 07:56:00,2743.6,46.8,100.3,45.2,15.47,30.49,0.9852,-0.1253,0.444
2025-01-08 07:57:00,2445.6,42.2,101.0,41.0,14.04,26.01,0.4431,-0.0042,0.429
2025-01-08 07:58:00,3646.2,94.5,106.1,94.2,13.27,44.44,0.1812,0.0698,0.371
2025-01-08 07:59:00,3205.0,57.8,102.9,56.9,15.06,35.06,0.9807,-0.0442,0.434
2025-01-08 08:00:00,3708.4,34.6,101.0,30.7,18.61,28.71,0.0001,-0.0882,0.471
2025-01-08 08:01:00,3625.9,15.8,98.4,17.3,20.02,22.12,0.6257,-0.2205,0.494
2025-01-08 08:02:00,3225.8,6.4,99.7,4.3,19.85,17.06,0.5627,-0.008,0.523
2025-01-08 08:03:00,3896.7,36.7,100.8,37.2,18.8,28.54,0.0514,0.1846,0.478
2025-01-08 08:04:00,3623.7,16.1,97.2,20.3,20.46,22.02,0.326,0.0602,0.508
2025-01-08 08:05:00,3199.8,5.9,97.4,4.1,21.7,16.65,0.7503,0.1225,0.491
2025-01-08 08:06:00,3151.1,18.4,98.3,13.4,19.08,21.3,0.8537,0.0024,0.46
2025-01-08 08:07:00,2698.9,8.3,96.7,7.7,19.26,18.64,0.0,0.1006,0.463
2025-01-08 08:08:00,3842.9,60.1,100.4,62.3,17.19,37.81,0.9836,0.0376,0.412
2025-01-08 08:09:00,3911.6,45.8,99.3,49.7,18.68,31.67,0.022,0.0295,0.446
2025-01-08 08:10:00,3915.9,28.2,96.6,25.7,20.34,27.4,0.0617,-0.0386,0.478
2025-01-08 08:11:00,4879.7,55.8,97.5,56.8,19.56,35.24,0.0874,-0.0451,0.46
2025-01-08 08:12:00,4557.4,29.8,96.0,28.9,22.63,29.13,0.0003,-0.0499,0.506
2025-01-08 08:13:00,4108.7,11.7,92.9,11.5,23.44,21.08,0.0093,0.0423,0.521
2025-01-08 08:14:00,5246.9,56.6,96.9,61.9,20.2,38.49,0.9918,-0.0552,0.457
2025-01-08 08:15:00,4967.6,38.4,95.2,35.4,21.62,31.71,0.145,0.0761,0.46
2025-01-08 08:16:00,4186.3,8.6,91.6,9.1,22.91,22.39,0.0076,0.0458,0.472
2025-01-08 08:17:00,4390.9,24.5,94.2,25.4,21.52,25.57,0.0061,0.0889,0.452
2025-01-08 08:18:00,3857.4,11.8,92.8,14.0,22.12,22.05,0.8446,0.1808,0.456
2025-01-08 08:19:00,3240.7,2.0,91.0,2.2,20.85,16.84,0.9559,0.0126,0.476
2025-01-08 08:20:00,3990.6,45.6,94.5,46.2,19.92,32.05,0.0813,-0.1352,0.474
2025-01-08 08:21:00,4723.0,64.4,96.6,63.7,19.47,39.37,0.0,-0.0314,0.463
2025-01-08 08:22:00,3609.5,1.9,90.8,2.4,22.31,16.96,0.054,-0.0088,0.519
2025-01-08 08:23:00,4319.7,38.9,94.2,38.2,20.89,30.78,0.0009,-0.1298,0.495
2025-01-08 08:24:00,3672.4,16.5,93.6,17.8,21.46,22.45,0.0055,0.1803,0.502
2025-01-08 08:25:00,3531.2,19.1,93.8,18.4,19.99,23.28,0.3308,-0.0383,0.485
2025-01-08 08:26:00,3210.0,17.0,92.8,17.8,19.23,21.82,0.059,0.0692,0.467
2025-01-08 08:27:00,2870.4,12.4,93.4,12.4,19.24,20.42,0.4968,0.1422,0.471
2025-01-08 08:28:00,3117.7,29.2,94.7,31.5,18.61,26.26,0.0782,-0.1204,0.446
2025-01-08 08:29:00,2633.0,12.5,92.2,12.4,18.65,18.1,0.9844,0.0607,0.469
2025-01-08 08:30:00,2844.7,33.6,96.6,30.1,16.23,27.0,0.9757,-0.0198,0.477
2025-01-08 08:31:00,2602.8,27.9,96.8,30.4,16.55,22.68,0.5977,-0.0637,0.492
2025-01-08 08:32:00,2392.9,24.4,97.2,22.6,16.71,22.96,0.1996,-0.0942,0.505
2025-01-08 08:33:00,1969.7,11.7,96.7,10.4,16.87,18.21,0.2418,0.1789,0.52
2025-01-08 08:34:00,2261.6,17.8,96.3,16.6,18.06,18.14,0.2948,-0.1004,0.499
2025-01-08 08:35:00,2871.9,42.8,98.8,45.6,15.48,29.11,0.8542,0.0437,0.457
2025-01-08 08:36:00,2425.3,38.1,98.1,33.9,15.72,26.21,0.3691,-0.1433,0.438
2025-01-08 08:37:00,1609.4,10.3,94.2,16.5,16.85,15.65,0.9569,0.1762,0.454
2025-01-08 08:38:00,2683.5,30.3,94.7,32.4,18.07,26.14,0.9851,0.1713,0.431
2025-01-08 08:39:00,2731.8,42.5,95.5,43.0,15.63,27.99,0.1727,-0.0212,0.426
2025-01-08 08:40:00,914.1,0.0,91.5,0.0,15.55,11.02,0.5858,0.0003,0.491
2025-01-08 08:41:00,3373.3,38.5,95.4,39.1,18.21,28.8,0.0043,0.0357,0.477
2025-01-08 08:42:00,1524.9,15.7,92.9,16.7,15.44,18.59,0.0395,0.2847,0.514
2025-01-08 08:43:00,2330.7,39.0,95.0,40.3,15.08,26.61,0.2977,-0.123,0.487
2025-01-08 08:44:00,1769.2,13.8,92.4,15.0,16.38,19.0,0.0429,0.1008,0.48
2025-01-08 08:45:00,1240.3,0.0,92.1,0.2,14.89,13.01,0.9655,-0.1407,0.516
2025-01-08 08:46:00,2558.8,0.0,92.9,0.0,19.97,12.94,0.0196,-0.0661,0.493
2025-01-08 08:47:00,2071.3,31.5,96.1,31.2,15.26,23.37,0.3769,-0.0369,0.444
2025-01-08 08:48:00,2068.6,36.7,96.2,36.3,14.56,24.92,0.6708,-0.0983,0.454
2025-01-08 08:49:00,1466.1,15.7,94.7,18.0,16.21,18.29,0.8091,-0.054,0.457
2025-01-08 08:50:00,3497.7,45.2,97.7,46.4,17.24,28.43,0.245,-0.173,0.474
